date,equity
2021-09-07,10000.0
2021-09-08,10000.0
2021-09-09,10000.0
2021-09-10,10000.0
2021-09-13,10000.0
2021-09-14,10000.0
2021-09-15,10000.0
2021-09-16,10000.0
2021-09-17,10000.0
2021-09-20,10000.0
2021-09-21,10000.0
2021-09-22,10000.0
2021-09-23,10000.0
2021-09-24,10000.0
2021-09-27,10000.0
2021-09-28,10000.0
2021-09-29,10000.0
2021-09-30,10000.0
2021-10-01,10000.0
2021-10-04,10000.0
2021-10-05,10000.0
2021-10-06,10000.0
2021-10-07,10000.0
2021-10-08,10000.0
2021-10-11,10000.0
2021-10-12,10000.0
2021-10-13,10000.0
2021-10-14,10000.0
2021-10-15,10000.0
2021-10-18,10000.0
2021-10-19,10000.0
2021-10-20,10000.0
2021-10-21,10000.0
2021-10-22,10000.0
2021-10-25,10000.0
2021-10-26,10000.0
2021-10-27,10000.0
2021-10-28,10000.0
2021-10-29,10000.0
2021-11-01,10000.0
2021-11-02,10000.0
2021-11-03,10000.0
2021-11-04,10000.0
2021-11-05,10000.0
2021-11-08,10000.0
2021-11-09,10000.0
2021-11-10,10000.0
2021-11-11,10000.0
2021-11-12,10000.0
2021-11-15,10000.0
2021-11-16,10000.0
2021-11-17,10000.0
2021-11-18,10000.0
2021-11-19,10000.0
2021-11-22,10000.0
2021-11-23,10000.0
2021-11-24,10000.0
2021-11-26,10000.0
2021-11-29,10000.0
2021-11-30,10000.0
2021-12-01,10000.0
2021-12-02,10000.0
2021-12-03,10000.0
2021-12-06,10000.0
2021-12-07,10000.0
2021-12-08,10000.0
2021-12-09,10000.0
2021-12-10,10000.0
2021-12-13,10000.0
2021-12-14,10000.0
2021-12-15,10000.0
2021-12-16,10000.0
2021-12-17,10000.0
2021-12-20,10000.0
2021-12-21,10000.0
2021-12-22,10000.0
2021-12-23,10000.0
2021-12-27,10000.0
2021-12-28,10000.0
2021-12-29,10000.0
2021-12-30,10000.0
2021-12-31,10000.0
2022-01-03,10000.0
2022-01-04,10000.0
2022-01-05,10000.0
2022-01-06,10000.0
2022-01-07,10000.0
2022-01-10,10000.0
2022-01-11,10000.0
2022-01-12,10000.0
2022-01-13,10000.0
2022-01-14,10000.0
2022-01-18,10000.0
2022-01-19,10000.0
2022-01-20,10000.0
2022-01-21,10000.0
2022-01-24,10000.0
2022-01-25,10000.0
2022-01-26,10000.0
2022-01-27,10000.0
2022-01-28,10000.0
2022-01-31,10000.0
2022-02-01,10000.0
2022-02-02,10000.0
2022-02-03,10000.0
2022-02-04,10000.0
2022-02-07,10000.0
2022-02-08,10000.0
2022-02-09,10000.0
2022-02-10,10000.0
2022-02-11,10000.0
2022-02-14,10000.0
2022-02-15,10000.0
2022-02-16,10010.240319999999
2022-02-17,9508.48064
2022-02-18,9508.48064
2022-02-22,9508.48064
2022-02-23,9508.48064
2022-02-24,9508.48064
2022-02-25,9508.48064
2022-02-28,9508.48064
2022-03-01,9508.48064
2022-03-02,9508.48064
2022-03-03,9508.48064
2022-03-04,9508.48064
2022-03-07,9508.48064
2022-03-08,9508.48064
2022-03-09,9508.48064
2022-03-10,9508.48064
2022-03-11,9508.48064
2022-03-14,9508.48064
2022-03-15,9508.48064
2022-03-16,9508.48064
2022-03-17,9508.48064
2022-03-18,9508.48064
2022-03-21,9508.48064
2022-03-22,9508.48064
2022-03-23,9508.48064
2022-03-24,9508.48064
2022-03-25,9508.48064
2022-03-28,9508.48064
2022-03-29,9508.48064
2022-03-30,9508.48064
2022-03-31,9508.48064
2022-04-01,9508.48064
2022-04-04,9508.48064
2022-04-05,9508.48064
2022-04-06,9508.48064
2022-04-07,9508.48064
2022-04-08,9508.48064
2022-04-11,9508.48064
2022-04-12,9508.48064
2022-04-13,9508.48064
2022-04-14,9147.237210000001
2022-04-18,9147.237210000001
2022-04-19,9147.237210000001
2022-04-20,9147.237210000001
2022-04-21,9147.237210000001
2022-04-22,9147.237210000001
2022-04-25,9147.237210000001
2022-04-26,9147.237210000001
2022-04-27,9147.237210000001
2022-04-28,9147.237210000001
2022-04-29,9147.237210000001
2022-05-02,9147.237210000001
2022-05-03,9147.237210000001
2022-05-04,9147.237210000001
2022-05-05,9147.237210000001
2022-05-06,9147.237210000001
2022-05-09,9147.237210000001
2022-05-10,9147.237210000001
2022-05-11,9147.237210000001
2022-05-12,9147.237210000001
2022-05-13,9147.237210000001
2022-05-16,9147.237210000001
2022-05-17,9147.237210000001
2022-05-18,9147.237210000001
2022-05-19,9147.237210000001
2022-05-20,9147.237210000001
2022-05-23,9147.237210000001
2022-05-24,9147.237210000001
2022-05-25,9147.237210000001
2022-05-26,9147.237210000001
2022-05-27,9147.237210000001
2022-05-31,9147.237210000001
2022-06-01,9147.237210000001
2022-06-02,9147.237210000001
2022-06-03,9147.237210000001
2022-06-06,9147.237210000001
2022-06-07,9147.237210000001
2022-06-08,9147.237210000001
2022-06-09,9147.237210000001
2022-06-10,9147.237210000001
2022-06-13,9147.237210000001
2022-06-14,9147.237210000001
2022-06-15,9147.237210000001
2022-06-16,9147.237210000001
2022-06-17,9147.237210000001
2022-06-21,9147.237210000001
2022-06-22,9147.237210000001
2022-06-23,9147.237210000001
2022-06-24,9147.237210000001
2022-06-27,9147.237210000001
2022-06-28,9147.237210000001
2022-06-29,9147.237210000001
2022-06-30,9147.237210000001
2022-07-01,9147.237210000001
2022-07-05,9147.237210000001
2022-07-06,9147.237210000001
2022-07-07,9147.237210000001
2022-07-08,9147.237210000001
2022-07-11,9147.237210000001
2022-07-12,9147.237210000001
2022-07-13,9147.237210000001
2022-07-14,9147.237210000001
2022-07-15,9147.237210000001
2022-07-18,9147.237210000001
2022-07-19,9147.237210000001
2022-07-20,9147.237210000001
2022-07-21,9147.237210000001
2022-07-22,9147.237210000001
2022-07-25,9147.237210000001
2022-07-26,9147.237210000001
2022-07-27,9147.237210000001
2022-07-28,9147.237210000001
2022-07-29,9147.237210000001
2022-08-01,9147.237210000001
2022-08-02,9147.237210000001
2022-08-03,9147.237210000001
2022-08-04,9147.237210000001
2022-08-05,9147.237210000001
2022-08-08,9147.237210000001
2022-08-09,9147.237210000001
2022-08-10,9147.237210000001
2022-08-11,9147.237210000001
2022-08-12,9147.237210000001
2022-08-15,9147.237210000001
2022-08-16,9147.237210000001
2022-08-17,9147.237210000001
2022-08-18,9147.237210000001
2022-08-19,9147.237210000001
2022-08-22,9147.237210000001
2022-08-23,9147.237210000001
2022-08-24,9147.237210000001
2022-08-25,9147.237210000001
2022-08-26,9147.237210000001
2022-08-29,9147.237210000001
2022-08-30,9147.237210000001
2022-08-31,9147.237210000001
2022-09-01,9147.237210000001
2022-09-02,9147.237210000001
2022-09-06,9147.237210000001
2022-09-07,9147.237210000001
2022-09-08,9147.237210000001
2022-09-09,9147.237210000001
2022-09-12,9147.237210000001
2022-09-13,9147.237210000001
2022-09-14,9147.237210000001
2022-09-15,9147.237210000001
2022-09-16,9147.237210000001
2022-09-19,9147.237210000001
2022-09-20,9147.237210000001
2022-09-21,9147.237210000001
2022-09-22,9147.237210000001
2022-09-23,9147.237210000001
2022-09-26,9147.237210000001
2022-09-27,9147.237210000001
2022-09-28,9147.237210000001
2022-09-29,9147.237210000001
2022-09-30,9147.237210000001
2022-10-03,9147.237210000001
2022-10-04,9147.237210000001
2022-10-05,9147.237210000001
2022-10-06,9147.237210000001
2022-10-07,9147.237210000001
2022-10-10,9147.237210000001
2022-10-11,9147.237210000001
2022-10-12,9147.237210000001
2022-10-13,9147.237210000001
2022-10-14,9147.237210000001
2022-10-17,9147.237210000001
2022-10-18,9147.237210000001
2022-10-19,9147.237210000001
2022-10-20,9147.237210000001
2022-10-21,9147.237210000001
2022-10-24,9147.237210000001
2022-10-25,9147.237210000001
2022-10-26,9147.237210000001
2022-10-27,9147.237210000001
2022-10-28,9147.237210000001
2022-10-31,9147.237210000001
2022-11-01,9147.237210000001
2022-11-02,9147.237210000001
2022-11-03,9147.237210000001
2022-11-04,9147.237210000001
2022-11-07,9147.237210000001
2022-11-08,9147.237210000001
2022-11-09,9147.237210000001
2022-11-10,9147.237210000001
2022-11-11,9147.237210000001
2022-11-14,9147.237210000001
2022-11-15,9147.237210000001
2022-11-16,9147.237210000001
2022-11-17,9147.237210000001
2022-11-18,9147.237210000001
2022-11-21,9147.237210000001
2022-11-22,9147.237210000001
2022-11-23,9147.237210000001
2022-11-25,9147.237210000001
2022-11-28,9147.237210000001
2022-11-29,9147.237210000001
2022-11-30,9147.237210000001
2022-12-01,9147.237210000001
2022-12-02,9147.237210000001
2022-12-05,9147.237210000001
2022-12-06,9147.237210000001
2022-12-07,9147.237210000001
2022-12-08,9147.237210000001
2022-12-09,9147.237210000001
2022-12-12,9147.237210000001
2022-12-13,9147.237210000001
2022-12-14,9147.237210000001
2022-12-15,9147.237210000001
2022-12-16,9147.237210000001
2022-12-19,9147.237210000001
2022-12-20,9147.237210000001
2022-12-21,9147.237210000001
2022-12-22,9147.237210000001
2022-12-23,9147.237210000001
2022-12-27,9147.237210000001
2022-12-28,9147.237210000001
2022-12-29,9147.237210000001
2022-12-30,9147.237210000001
2023-01-03,9147.237210000001
2023-01-04,9147.237210000001
2023-01-05,9147.237210000001
2023-01-06,9147.237210000001
2023-01-09,9147.237210000001
2023-01-10,9147.237210000001
2023-01-11,9147.237210000001
2023-01-12,9147.237210000001
2023-01-13,9147.237210000001
2023-01-17,9147.237210000001
2023-01-18,9147.237210000001
2023-01-19,9147.237210000001
2023-01-20,9147.237210000001
2023-01-23,9147.237210000001
2023-01-24,9147.237210000001
2023-01-25,9147.237210000001
2023-01-26,9147.237210000001
2023-01-27,9147.237210000001
2023-01-30,9147.237210000001
2023-01-31,9147.237210000001
2023-02-01,9147.237210000001
2023-02-02,9147.237210000001
2023-02-03,9147.237210000001
2023-02-06,9147.237210000001
2023-02-07,9147.237210000001
2023-02-08,9147.237210000001
2023-02-09,9147.237210000001
2023-02-10,9147.237210000001
2023-02-13,9147.237210000001
2023-02-14,9147.237210000001
2023-02-15,9147.237210000001
2023-02-16,9147.237210000001
2023-02-17,9147.237210000001
2023-02-21,9147.237210000001
2023-02-22,9147.237210000001
2023-02-23,9147.237210000001
2023-02-24,9147.237210000001
2023-02-27,9147.237210000001
2023-02-28,9147.237210000001
2023-03-01,9147.237210000001
2023-03-02,9147.237210000001
2023-03-03,9147.237210000001
2023-03-06,9147.237210000001
2023-03-07,9147.237210000001
2023-03-08,9147.237210000001
2023-03-09,9147.237210000001
2023-03-10,9147.237210000001
2023-03-13,9147.237210000001
2023-03-14,9147.237210000001
2023-03-15,9147.237210000001
2023-03-16,9147.237210000001
2023-03-17,9147.237210000001
2023-03-20,9147.237210000001
2023-03-21,9147.237210000001
2023-03-22,9147.237210000001
2023-03-23,9147.237210000001
2023-03-24,9147.237210000001
2023-03-27,9147.237210000001
2023-03-28,9147.237210000001
2023-03-29,9147.237210000001
2023-03-30,9147.237210000001
2023-03-31,9147.237210000001
2023-04-03,9147.237210000001
2023-04-04,9147.237210000001
2023-04-05,9147.237210000001
2023-04-06,9147.237210000001
2023-04-10,9147.237210000001
2023-04-11,9147.237210000001
2023-04-12,9147.237210000001
2023-04-13,9147.237210000001
2023-04-14,9147.237210000001
2023-04-17,9147.237210000001
2023-04-18,9147.237210000001
2023-04-19,9147.237210000001
2023-04-20,9147.237210000001
2023-04-21,9147.237210000001
2023-04-24,9147.237210000001
2023-04-25,9147.237210000001
2023-04-26,9147.237210000001
2023-04-27,9147.237210000001
2023-04-28,9147.237210000001
2023-05-01,9147.237210000001
2023-05-02,9147.237210000001
2023-05-03,9147.237210000001
2023-05-04,9147.237210000001
2023-05-05,9147.237210000001
2023-05-08,9147.237210000001
2023-05-09,9147.237210000001
2023-05-10,9147.237210000001
2023-05-11,9147.237210000001
2023-05-12,9147.237210000001
2023-05-15,9147.237210000001
2023-05-16,9147.237210000001
2023-05-17,9147.237210000001
2023-05-18,9147.237210000001
2023-05-19,9147.237210000001
2023-05-22,9147.237210000001
2023-05-23,9147.237210000001
2023-05-24,9147.237210000001
2023-05-25,9147.237210000001
2023-05-26,9147.237210000001
2023-05-30,9147.237210000001
2023-05-31,9147.237210000001
2023-06-01,9147.237210000001
2023-06-02,9147.237210000001
2023-06-05,9147.237210000001
2023-06-06,9147.237210000001
2023-06-07,9147.237210000001
2023-06-08,9147.237210000001
2023-06-09,9147.237210000001
2023-06-12,9147.237210000001
2023-06-13,9147.237210000001
2023-06-14,9147.237210000001
2023-06-15,9147.237210000001
2023-06-16,9147.237210000001
2023-06-20,9147.237210000001
2023-06-21,9147.237210000001
2023-06-22,9147.237210000001
2023-06-23,9147.237210000001
2023-06-26,9147.237210000001
2023-06-27,9147.237210000001
2023-06-28,9147.237210000001
2023-06-29,9147.237210000001
2023-06-30,9147.237210000001
2023-07-03,9147.237210000001
2023-07-05,9147.237210000001
2023-07-06,9147.237210000001
2023-07-07,9147.237210000001
2023-07-10,9147.237210000001
2023-07-11,9147.237210000001
2023-07-12,9228.636470000001
2023-07-13,9447.306470000001
2023-07-14,9576.066840000001
2023-07-17,9909.066840000001
2023-07-18,10018.586840000002
2023-07-19,9941.627210000002
2023-07-20,8892.306470000001
2023-07-21,8785.746433000002
2023-07-24,8785.746433000002
2023-07-25,8785.746433000002
2023-07-26,8785.746433000002
2023-07-27,8785.746433000002
2023-07-28,8785.746433000002
2023-07-31,8785.746433000002
2023-08-01,8785.746433000002
2023-08-02,8785.746433000002
2023-08-03,8785.746433000002
2023-08-04,8785.746433000002
2023-08-07,8785.746433000002
2023-08-08,8785.746433000002
2023-08-09,8785.746433000002
2023-08-10,8785.746433000002
2023-08-11,8785.746433000002
2023-08-14,8785.746433000002
2023-08-15,8785.746433000002
2023-08-16,8785.746433000002
2023-08-17,8785.746433000002
2023-08-18,8785.746433000002
2023-08-21,8785.746433000002
2023-08-22,8785.746433000002
2023-08-23,8785.746433000002
2023-08-24,8785.746433000002
2023-08-25,8785.746433000002
2023-08-28,8785.746433000002
2023-08-29,8785.746433000002
2023-08-30,8775.106433000003
2023-08-31,8819.946319000004
2023-09-01,8323.286604000003
2023-09-05,8759.526433000003
2023-09-06,8585.866813000002
2023-09-07,8569.527193000004
2023-09-08,8455.906813000003
2023-09-11,9408.946433000003
2023-09-12,9177.147193000003
2023-09-13,9322.306433000003
2023-09-14,9502.427155000003
2023-09-15,9439.727193000004
2023-09-18,9093.546813000003
2023-09-19,9139.906813000003
2023-09-20,8991.326813000001
2023-09-21,8729.506813000004
2023-09-22,8318.346813000004
2023-09-25,8318.346813000004
2023-09-26,8318.346813000004
2023-09-27,8318.346813000004
2023-09-28,8318.346813000004
2023-09-29,8318.346813000004
2023-10-02,8318.346813000004
2023-10-03,8318.346813000004
2023-10-04,8318.346813000004
2023-10-05,8318.346813000004
2023-10-06,8318.346813000004
2023-10-09,8318.346813000004
2023-10-10,8318.346813000004
2023-10-11,8295.036443000003
2023-10-12,8142.596813000004
2023-10-13,7855.846813000004
2023-10-16,7959.446813000002
2023-10-17,7993.857183000004
2023-10-18,7543.566443000003
2023-10-19,7543.566443000003
2023-10-20,7543.566443000003
2023-10-23,7543.566443000003
2023-10-24,7543.566443000003
2023-10-25,7543.566443000003
2023-10-26,7543.566443000003
2023-10-27,7543.566443000003
2023-10-30,7543.566443000003
2023-10-31,7543.566443000003
2023-11-01,7543.566443000003
2023-11-02,7543.566443000003
2023-11-03,7543.566443000003
2023-11-06,7543.566443000003
2023-11-07,7543.566443000003
2023-11-08,7543.566443000003
2023-11-09,7543.566443000003
2023-11-10,7543.566443000003
2023-11-13,7543.566443000003
2023-11-14,7543.566443000003
2023-11-15,7543.566443000003
2023-11-16,7543.566443000003
2023-11-17,7543.566443000003
2023-11-20,7543.566443000003
2023-11-21,7543.566443000003
2023-11-22,7543.566443000003
2023-11-24,7543.566443000003
2023-11-27,7543.566443000003
2023-11-28,7543.566443000003
2023-11-29,7543.566443000003
2023-11-30,7543.566443000003
2023-12-01,7543.566443000003
2023-12-04,7543.566443000003
2023-12-05,7543.566443000003
2023-12-06,7543.566443000003
2023-12-07,7677.636443000003
2023-12-08,7726.836443000004
2023-12-11,7558.736853000004
2023-12-12,7558.736853000004
2023-12-13,7654.496664000004
2023-12-14,8148.417210000003
2023-12-15,8251.317084000004
2023-12-18,8191.677168000004
2023-12-19,8407.557084000005
2023-12-20,7984.197084000003
2023-12-21,8293.317084000004
2023-12-22,8210.996664000004
2023-12-26,8381.936664000003
2023-12-27,8584.797084000003
2023-12-28,8237.876664000005
2023-12-29,8040.477084000004
2024-01-02,8037.957084000003
2024-01-03,7619.2170840000035
2024-01-04,7619.2170840000035
2024-01-05,7619.2170840000035
2024-01-08,7619.2170840000035
2024-01-09,7619.2170840000035
2024-01-10,7619.2170840000035
2024-01-11,7619.2170840000035
2024-01-12,7619.2170840000035
2024-01-16,7619.2170840000035
2024-01-17,7619.2170840000035
2024-01-18,7619.2170840000035
2024-01-19,7619.2170840000035
2024-01-22,7619.2170840000035
2024-01-23,7619.2170840000035
2024-01-24,7619.2170840000035
2024-01-25,7619.2170840000035
2024-01-26,7619.2170840000035
2024-01-29,7619.2170840000035
2024-01-30,7619.2170840000035
2024-01-31,7619.2170840000035
2024-02-01,7619.2170840000035
2024-02-02,7619.2170840000035
2024-02-05,7619.2170840000035
2024-02-06,7619.2170840000035
2024-02-07,7619.2170840000035
2024-02-08,7619.2170840000035
2024-02-09,7619.2170840000035
2024-02-12,7619.2170840000035
2024-02-13,7619.2170840000035
2024-02-14,7619.2170840000035
2024-02-15,7619.2170840000035
2024-02-16,7619.2170840000035
2024-02-20,7619.2170840000035
2024-02-21,7619.2170840000035
2024-02-22,7619.2170840000035
2024-02-23,7619.2170840000035
2024-02-26,7619.2170840000035
2024-02-27,7619.2170840000035
2024-02-28,7619.2170840000035
2024-02-29,7619.2170840000035
2024-03-01,7619.2170840000035
2024-03-04,7619.2170840000035
2024-03-05,7619.2170840000035
2024-03-06,7619.2170840000035
2024-03-07,7619.2170840000035
2024-03-08,7619.2170840000035
2024-03-11,7619.2170840000035
2024-03-12,7619.2170840000035
2024-03-13,7619.2170840000035
2024-03-14,7619.2170840000035
2024-03-15,7619.2170840000035
2024-03-18,7619.2170840000035
2024-03-19,7619.2170840000035
2024-03-20,7619.2170840000035
2024-03-21,7619.2170840000035
2024-03-22,7619.2170840000035
2024-03-25,7619.2170840000035
2024-03-26,7619.2170840000035
2024-03-27,7619.2170840000035
2024-03-28,7619.2170840000035
2024-04-01,7619.2170840000035
2024-04-02,7619.2170840000035
2024-04-03,7619.2170840000035
2024-04-04,7619.2170840000035
2024-04-05,7619.2170840000035
2024-04-08,7619.2170840000035
2024-04-09,7619.2170840000035
2024-04-10,7619.2170840000035
2024-04-11,7619.2170840000035
2024-04-12,7619.2170840000035
2024-04-15,7619.2170840000035
2024-04-16,7619.2170840000035
2024-04-17,7619.2170840000035
2024-04-18,7619.2170840000035
2024-04-19,7619.2170840000035
2024-04-22,7619.2170840000035
2024-04-23,7619.2170840000035
2024-04-24,7619.2170840000035
2024-04-25,7619.2170840000035
2024-04-26,7619.2170840000035
2024-04-29,7619.2170840000035
2024-04-30,7619.2170840000035
2024-05-01,7619.2170840000035
2024-05-02,7619.2170840000035
2024-05-03,7619.2170840000035
2024-05-06,7619.2170840000035
2024-05-07,7619.2170840000035
2024-05-08,7619.2170840000035
2024-05-09,7619.2170840000035
2024-05-10,7619.2170840000035
2024-05-13,7619.2170840000035
2024-05-14,7619.2170840000035
2024-05-15,7619.2170840000035
2024-05-16,7619.2170840000035
2024-05-17,7619.2170840000035
2024-05-20,7619.2170840000035
2024-05-21,7619.2170840000035
2024-05-22,7619.2170840000035
2024-05-23,7619.2170840000035
2024-05-24,7619.2170840000035
2024-05-28,7619.2170840000035
2024-05-29,7619.2170840000035
2024-05-30,7619.2170840000035
2024-05-31,7619.2170840000035
2024-06-03,7619.2170840000035
2024-06-04,7619.2170840000035
2024-06-05,7619.2170840000035
2024-06-06,7619.2170840000035
2024-06-07,7619.2170840000035
2024-06-10,7619.2170840000035
2024-06-11,7619.2170840000035
2024-06-12,7619.2170840000035
2024-06-13,7619.2170840000035
2024-06-14,7619.2170840000035
2024-06-17,7619.2170840000035
2024-06-18,7619.2170840000035
2024-06-20,7619.2170840000035
2024-06-21,7619.2170840000035
2024-06-24,7619.2170840000035
2024-06-25,7619.2170840000035
2024-06-26,7619.2170840000035
2024-06-27,7619.2170840000035
2024-06-28,7619.2170840000035
2024-07-01,7619.2170840000035
2024-07-02,7619.2170840000035
2024-07-03,7619.2170840000035
2024-07-05,7619.2170840000035
2024-07-08,7619.2170840000035
2024-07-09,7619.2170840000035
2024-07-10,7619.2170840000035
2024-07-11,7619.2170840000035
2024-07-12,7619.2170840000035
2024-07-15,7619.2170840000035
2024-07-16,7619.2170840000035
2024-07-17,7619.2170840000035
2024-07-18,7619.2170840000035
2024-07-19,7619.2170840000035
2024-07-22,7619.2170840000035
2024-07-23,7619.2170840000035
2024-07-24,7619.2170840000035
2024-07-25,7619.2170840000035
2024-07-26,7619.2170840000035
2024-07-29,7619.2170840000035
2024-07-30,7619.2170840000035
2024-07-31,7619.2170840000035
2024-08-01,7619.2170840000035
2024-08-02,7619.2170840000035
2024-08-05,7619.2170840000035
2024-08-06,7619.2170840000035
2024-08-07,7619.2170840000035
2024-08-08,7619.2170840000035
2024-08-09,7619.2170840000035
2024-08-12,7619.2170840000035
2024-08-13,7619.2170840000035
2024-08-14,7619.2170840000035
2024-08-15,7619.2170840000035
2024-08-16,7619.2170840000035
2024-08-19,7619.2170840000035
2024-08-20,7619.2170840000035
2024-08-21,7716.866634000004
2024-08-22,7149.416634000005
2024-08-23,7584.117084000003
2024-08-26,7264.167084000004
2024-08-27,7084.167084000004
2024-08-28,6928.466634000004
2024-08-29,6952.316634000004
2024-08-30,7304.666634000005
2024-09-03,7146.7170840000035
2024-09-04,7543.166634000005
2024-09-05,8027.366634000004
2024-09-06,7152.566634000004
2024-09-09,7152.566634000004
2024-09-10,7152.566634000004
2024-09-11,7238.806634000004
2024-09-12,7312.726634000004
2024-09-13,7333.846194000003
2024-09-16,7179.4066340000045
2024-09-17,7227.366634000005
2024-09-18,7197.886634000004
2024-09-19,7933.566634000004
2024-09-20,7684.086634000005
2024-09-23,8201.086634000005
2024-09-24,8388.966634000006
2024-09-25,8509.966150000006
2024-09-26,8386.766634000005
2024-09-27,8661.326194000005
2024-09-30,8712.806634000004
2024-10-01,8553.966150000006
2024-10-02,8157.966810000005
2024-10-03,7790.126634000004
2024-10-04,8204.606722000006
2024-10-07,7797.606634000005
2024-10-08,7959.086634000005
2024-10-09,7807.286766000005
2024-10-10,7706.966634000006
2024-10-11,7706.966634000006
2024-10-14,7706.966634000006
2024-10-15,7706.966634000006
2024-10-16,7706.966634000006
2024-10-17,7706.966634000006
2024-10-18,7706.966634000006
2024-10-21,7706.966634000006
2024-10-22,7706.966634000006
2024-10-23,7706.966634000006
2024-10-24,7706.966634000006
2024-10-25,8037.946254000006
2024-10-28,7784.106634000007
2024-10-29,7670.485874000007
2024-10-30,7595.625874000007
2024-10-31,7303.026634000007
2024-11-01,7269.966254000006
2024-11-04,7036.646254000007
2024-11-05,7363.446254000006
2024-11-06,8772.866254000006
2024-11-07,9091.306254000008
2024-11-08,10015.086254000007
2024-11-11,11108.726254000007
2024-11-12,10291.345874000006
2024-11-13,10357.845874000006
2024-11-14,9633.565874000005
2024-11-15,9996.086254000007
2024-11-18,10680.845874000006
2024-11-19,10956.726254000007
2024-11-20,10805.866216000006
2024-11-21,10715.046634000008
2024-11-22,11206.006254000007
2024-11-25,10675.146254000005
2024-11-26,10661.466634000006
2024-11-27,10458.546634000008
2024-11-29,10924.806254000008
2024-12-02,10924.806254000008
2024-12-03,10766.04664600001
2024-12-04,10948.326086000008
2024-12-05,11272.006086000009
2024-12-06,11824.44636600001
2024-12-09,11840.406646000009
2024-12-10,12154.006086000009
2024-12-11,12819.84608600001
2024-12-12,12633.086646000009
2024-12-13,13140.726646000008
2024-12-16,13890.84605800001
2024-12-17,14362.36608600001
2024-12-18,13249.926366000009
2024-12-19,13139.04664600001
2024-12-20,12715.966310000009
2024-12-23,12983.086646000009
2024-12-24,13870.12636600001
2024-12-26,13641.926366000009
2024-12-27,13012.76636600001
2024-12-30,12613.76636600001
2024-12-31,12233.806366000008
2025-01-02,12233.806366000008
2025-01-03,12233.806366000008
2025-01-06,12233.806366000008
2025-01-07,12233.806366000008
2025-01-08,12233.806366000008
2025-01-10,12233.806366000008
2025-01-13,12233.806366000008
2025-01-14,12233.806366000008
2025-01-15,12233.806366000008
2025-01-16,12233.806366000008
2025-01-17,12233.806366000008
2025-01-21,12233.806366000008
2025-01-22,12027.725975000008
2025-01-23,11964.936205000009
2025-01-24,11831.53597500001
2025-01-27,11831.53597500001
2025-01-28,11831.53597500001
2025-01-29,11606.78632500001
2025-01-30,11606.78632500001
2025-01-31,11710.46656500001
2025-02-03,11208.38608500001
2025-02-04,11208.38608500001
2025-02-05,11208.38608500001
2025-02-06,11208.38608500001
2025-02-07,11208.38608500001
2025-02-10,11208.38608500001
2025-02-11,11208.38608500001
2025-02-12,11208.38608500001
